"","Ind_ID","GENDER","Car_Owner","Propert_Owner","CHILDREN","Annual_income","Type_Income","EDUCATION","Marital_status","Housing_type","Employed_days","Mobile_phone","Work_Phone","Phone","EMAIL_ID","Family_Members","label","Birthday_date","age","Employed"
"1382",5139553,"F","Y","Y",2,157500,"Commercial associate","Higher education","Married","House / apartment",-6337,1,0,1,0,4,0,1986-09-12,37,"y"
"1383",5139658,"F","N","Y",0,157500,"Pensioner","Lower secondary","Married","House / apartment",365243,1,0,0,0,2,0,1959-08-06,64,"n"
"1384",5139662,"F","N","Y",0,157500,"Pensioner","Lower secondary","Married","House / apartment",365243,1,0,0,0,2,0,1959-08-06,64,"n"
"1385",5139729,"F","N","Y",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-2319,1,0,0,0,2,0,1967-11-12,56,"y"
"1386",5139757,"M","Y","Y",0,337500,"Working","Higher education","Married","House / apartment",-7494,1,0,0,0,2,0,1958-12-21,64,"y"
"1387",5139761,"M","Y","Y",0,337500,"Working","Higher education","Married","House / apartment",-7494,1,0,0,0,2,0,1958-12-21,64,"y"
"1388",5139823,"M","N","Y",0,108000,"Working","Secondary / secondary special","Married","House / apartment",-7341,1,1,1,0,2,0,1980-02-03,43,"y"
"1389",5139846,"M","Y","Y",0,202500,"Commercial associate","Secondary / secondary special","Married","Rented apartment",-2654,1,0,0,0,2,0,1995-03-11,28,"y"
"1390",5139859,"M","Y","Y",0,189000,"Pensioner","Secondary / secondary special","Separated","House / apartment",365243,1,0,0,0,1,0,1969-02-06,54,"n"
"1391",5139892,"F","N","Y",0,112500,"State servant","Secondary / secondary special","Civil marriage","House / apartment",-6033,1,0,1,0,2,0,1973-04-13,50,"y"
"1392",5139951,"F","Y","Y",0,121500,"State servant","Secondary / secondary special","Married","House / apartment",-3231,1,1,0,0,2,0,1969-03-01,54,"y"
"1393",5140019,"F","Y","Y",1,180000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-1436,1,0,0,0,2,0,1992-10-26,31,"y"
"1394",5140074,"F","N","Y",0,90000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-431,1,0,0,0,2,0,1982-06-25,41,"y"
"1395",5142118,"M","N","N",1,225000,"Working","Higher education","Married","House / apartment",-2493,1,0,0,0,3,0,1974-05-09,49,"y"
"1396",5142136,"F","N","N",2,144000,"Working","Secondary / secondary special","Married","House / apartment",-5004,1,0,0,0,4,0,1977-05-05,46,"y"
"1397",5142153,"M","Y","Y",0,450000,"Working","Secondary / secondary special","Single / not married","House / apartment",-3574,1,0,0,0,1,0,1980-03-11,43,"y"
"1398",5142163,"M","N","Y",1,360000,"Working","Secondary / secondary special","Civil marriage","House / apartment",-2554,1,0,0,0,3,0,1992-05-03,31,"y"
"1400",5142184,"M","Y","Y",2,450000,"Commercial associate","Higher education","Married","House / apartment",-4305,1,1,1,0,4,1,1975-01-16,48,"y"
"1401",5142185,"M","Y","Y",2,450000,"Commercial associate","Higher education","Married","House / apartment",-4305,1,1,1,0,4,1,1975-01-16,48,"y"
"1402",5142239,"F","Y","Y",0,270000,"State servant","Higher education","Married","House / apartment",-8230,1,0,0,0,2,0,1978-12-06,44,"y"
"1403",5142248,"F","N","Y",0,225000,"State servant","Secondary / secondary special","Married","House / apartment",-2340,1,0,0,0,2,0,1969-08-10,54,"y"
"1404",5142290,"F","N","Y",1,162000,"State servant","Higher education","Civil marriage","House / apartment",-88,1,0,0,0,3,0,1982-09-30,41,"y"
"1405",5142361,"M","Y","Y",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-925,1,1,1,0,3,1,1979-07-11,44,"y"
"1406",5142362,"M","Y","Y",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-925,1,1,1,0,3,1,1979-07-11,44,"y"
"1408",5142456,"F","N","N",0,67500,"Commercial associate","Higher education","Separated","House / apartment",-499,1,0,1,0,1,1,1972-01-01,51,"y"
"1409",5142458,"F","N","Y",0,67500,"Commercial associate","Higher education","Separated","House / apartment",-499,1,0,1,0,1,1,1972-01-01,51,"y"
"1410",5142459,"F","N","Y",0,67500,"Commercial associate","Higher education","Separated","House / apartment",-499,1,0,1,0,1,1,1972-01-01,51,"y"
"1411",5142482,"M","Y","N",2,166500,"Commercial associate","Higher education","Married","House / apartment",-1199,1,0,0,0,4,0,1990-03-07,33,"y"
"1412",5142496,"F","Y","Y",1,135000,"Commercial associate","Higher education","Married","House / apartment",-2874,1,0,0,0,3,0,1981-07-03,42,"y"
"1413",5142529,"M","N","Y",0,225000,"State servant","Higher education","Married","House / apartment",-164,1,0,0,0,2,0,1999-03-26,24,"y"
"1415",5142579,"F","Y","Y",1,234000,"Working","Secondary / secondary special","Single / not married","House / apartment",-2844,1,0,0,0,2,0,1967-04-21,56,"y"
"1416",5142584,"M","Y","Y",0,301500,"Working","Secondary / secondary special","Married","Rented apartment",-864,1,0,0,0,2,0,1999-03-23,24,"y"
"1417",5142595,"M","Y","Y",0,418500,"Working","Higher education","Married","House / apartment",-73,1,0,1,0,2,0,1971-10-07,52,"y"
"1418",5142599,"F","N","Y",2,76500,"State servant","Higher education","Married","House / apartment",-2143,1,0,0,0,4,0,1983-12-06,39,"y"
"1419",5142649,"M","Y","N",0,157500,"Working","Secondary / secondary special","Civil marriage","House / apartment",-2234,1,0,1,0,2,0,1975-10-09,48,"y"
"1420",5142691,"M","Y","N",2,135000,"State servant","Secondary / secondary special","Married","House / apartment",-6558,1,1,1,0,4,0,1985-06-15,38,"y"
"1421",5142698,"F","Y","N",0,95850,"Commercial associate","Secondary / secondary special","Married","House / apartment",-6678,1,1,0,0,2,0,1972-01-22,51,"y"
"1422",5142733,"M","N","N",1,360000,"Working","Higher education","Married","House / apartment",-469,1,1,1,0,3,0,1993-06-19,30,"y"
"1423",5142752,"F","N","N",0,81000,"Working","Secondary / secondary special","Single / not married","House / apartment",-377,1,1,1,0,1,0,1974-12-12,48,"y"
"1424",5142763,"F","N","N",0,117000,"Commercial associate","Secondary / secondary special","Single / not married","With parents",-530,1,0,0,0,1,0,1996-06-14,27,"y"
"1425",5142781,"M","Y","N",2,157500,"Working","Secondary / secondary special","Separated","With parents",-1626,1,0,0,0,3,0,1985-08-13,38,"y"
"1426",5142812,"M","Y","N",0,202500,"State servant","Secondary / secondary special","Married","House / apartment",-4275,1,1,1,0,2,0,1991-12-31,31,"y"
"1427",5142815,"M","Y","N",0,126000,"Commercial associate","Incomplete higher","Married","House / apartment",-2906,1,0,1,0,2,0,1995-07-12,28,"y"
"1428",5142849,"F","N","N",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-1869,1,0,1,0,2,0,1985-05-04,38,"y"
"1429",5142860,"F","N","N",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-1869,1,0,1,0,2,0,1985-05-04,38,"y"
"1430",5142899,"F","N","N",0,112500,"Commercial associate","Higher education","Single / not married","With parents",-227,1,0,0,0,1,0,1999-02-08,24,"y"
"1431",5142920,"F","N","N",1,292500,"Working","Incomplete higher","Married","House / apartment",-4030,1,1,1,0,3,0,1989-10-16,34,"y"
"1432",5142930,"F","Y","N",0,56250,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,0,1965-06-16,58,"n"
"1433",5142953,"M","N","N",1,202500,"Working","Secondary / secondary special","Separated","House / apartment",-742,1,1,1,0,2,0,2001-03-27,22,"y"
"1434",5142972,"M","N","N",1,180000,"Working","Secondary / secondary special","Single / not married","House / apartment",-926,1,1,1,0,3,0,1994-09-18,29,"y"
"1435",5142988,"F","N","N",1,135000,"Working","Higher education","Married","House / apartment",-1504,1,1,0,0,3,0,1994-12-16,28,"y"
"1436",5143009,"M","Y","N",1,99000,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,1,0,3,0,1972-09-17,51,"n"
"1437",5143016,"M","N","N",0,180000,"Commercial associate","Secondary / secondary special","Civil marriage","Rented apartment",-3179,1,0,0,0,2,0,1984-01-28,39,"y"
"1438",5143019,"M","N","N",0,270000,"Working","Secondary / secondary special","Married","With parents",-622,1,1,1,0,2,0,1991-09-02,32,"y"
"1439",5143025,"M","N","N",0,270000,"Working","Secondary / secondary special","Married","With parents",-622,1,1,1,0,2,0,1991-09-02,32,"y"
"1440",5143046,"M","Y","N",2,360000,"Working","Secondary / secondary special","Married","House / apartment",-2540,1,1,0,0,4,0,1980-01-01,43,"y"
"1441",5143079,"F","Y","N",0,225000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-500,1,0,0,0,2,0,1985-10-05,38,"y"
"1442",5143164,"F","N","N",2,180000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-1353,1,1,0,0,4,0,1986-02-17,37,"y"
"1443",5143175,"M","Y","N",0,225000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-2631,1,0,0,0,1,0,1976-01-19,47,"y"
"1444",5143219,"F","N","Y",0,67500,"Pensioner","Lower secondary","Single / not married","House / apartment",365243,1,0,0,0,1,0,1963-04-05,60,"n"
"1445",5143231,"F","Y","Y",1,1575000,"Commercial associate","Higher education","Single / not married","House / apartment",-2479,1,0,0,0,2,0,1996-02-14,27,"y"
"1446",5143235,"F","Y","Y",1,1575000,"Commercial associate","Higher education","Single / not married","House / apartment",-2479,1,0,0,0,2,0,1996-02-14,27,"y"
"1447",5143314,"M","N","Y",0,114750,"Pensioner","Secondary / secondary special","Separated","House / apartment",365243,1,0,0,0,1,0,1965-08-29,58,"n"
"1448",5143319,"F","Y","Y",0,112500,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,0,1966-11-02,57,"n"
"1449",5143342,"M","N","N",1,216000,"Working","Secondary / secondary special","Married","Municipal apartment",-2418,1,0,0,1,3,1,1988-06-11,35,"y"
"1450",5143353,"M","Y","N",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-1384,1,1,0,0,2,0,1994-12-05,28,"y"
"1451",5143360,"F","N","Y",0,126000,"Working","Secondary / secondary special","Married","House / apartment",-2234,1,1,1,0,2,0,1961-06-08,62,"y"
"1452",5143362,"F","N","Y",0,126000,"Working","Secondary / secondary special","Married","House / apartment",-2234,1,1,1,0,2,0,1961-06-08,62,"y"
"1453",5143374,"F","N","N",0,112500,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,0,1958-03-06,65,"n"
"1454",5143402,"M","Y","Y",0,144000,"Commercial associate","Higher education","Married","House / apartment",-2356,1,0,1,0,2,0,1971-02-17,52,"y"
"1455",5143427,"F","N","Y",0,180000,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",365243,1,0,0,0,1,0,1959-09-27,64,"n"
"1456",5143453,"M","Y","Y",0,247500,"State servant","Secondary / secondary special","Civil marriage","House / apartment",-1749,1,0,0,0,2,0,1991-04-11,32,"y"
"1457",5143457,"M","Y","Y",0,247500,"State servant","Secondary / secondary special","Civil marriage","House / apartment",-1749,1,0,0,0,2,0,1991-04-11,32,"y"
"1458",5143465,"F","N","Y",0,90000,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",365243,1,0,1,0,1,0,1960-03-14,63,"n"
"1459",5143515,"F","N","Y",0,247500,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",365243,1,0,0,0,1,0,1960-02-25,63,"n"
"1460",5143519,"F","N","Y",0,247500,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",365243,1,0,0,0,1,0,1960-02-25,63,"n"
"1461",5143560,"M","N","N",2,202500,"Working","Secondary / secondary special","Married","With parents",-745,1,0,0,0,4,0,1993-11-24,29,"y"
"1462",5143573,"M","Y","N",0,157500,"Working","Incomplete higher","Married","With parents",-960,1,1,0,0,2,0,1998-11-28,24,"y"
"1463",5143596,"F","N","N",0,90000,"Working","Secondary / secondary special","Civil marriage","House / apartment",-3333,1,1,0,0,2,0,1992-01-09,31,"y"
"1465",5145690,"F","N","Y",0,306000,"Pensioner","Higher education","Married","House / apartment",365243,1,0,0,0,2,1,1964-10-11,59,"n"
"1466",5145694,"M","Y","Y",0,225000,"Working","Higher education","Single / not married","With parents",-663,1,1,1,0,1,0,1998-01-12,25,"y"
"1467",5145817,"F","N","Y",0,90000,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,1,1963-08-17,60,"n"
"1468",5145869,"F","N","Y",0,225000,"Pensioner","Secondary / secondary special","Separated","House / apartment",365243,1,0,1,0,1,0,1966-06-15,57,"n"
"1469",5145920,"M","Y","Y",1,180000,"Commercial associate","Higher education","Married","House / apartment",-1466,1,0,0,1,3,0,1982-06-18,41,"y"
"1470",5145964,"F","N","N",2,130500,"Working","Secondary / secondary special","Married","House / apartment",-3476,1,0,0,0,4,0,1981-08-17,42,"y"
"1471",5145965,"F","N","N",2,130500,"Working","Secondary / secondary special","Married","House / apartment",-3476,1,0,0,0,4,0,1981-08-17,42,"y"
"1472",5145968,"F","N","Y",0,112500,"Pensioner","Secondary / secondary special","Widow","House / apartment",365243,1,0,0,0,1,0,1960-11-13,63,"n"
"1473",5145970,"F","N","Y",0,112500,"Pensioner","Secondary / secondary special","Widow","House / apartment",365243,1,0,0,0,1,0,1960-11-13,63,"n"
"1474",5145978,"F","Y","N",0,112500,"State servant","Secondary / secondary special","Widow","House / apartment",-5880,1,0,0,0,1,0,1970-05-25,53,"y"
"1475",5146002,"M","Y","Y",0,225000,"Working","Secondary / secondary special","Single / not married","House / apartment",-189,1,0,0,1,1,0,1996-01-10,27,"y"
"1476",5146005,"M","Y","Y",0,225000,"Working","Secondary / secondary special","Single / not married","House / apartment",-189,1,0,0,1,1,1,1996-01-10,27,"y"
"1477",5146024,"F","N","Y",0,360000,"Commercial associate","Higher education","Married","House / apartment",-3902,1,0,1,0,2,0,1993-07-12,30,"y"
"1478",5146034,"M","N","Y",0,157500,"Working","Secondary / secondary special","Single / not married","House / apartment",-4146,1,0,0,0,1,0,1977-01-15,46,"y"
"1479",5146045,"F","N","Y",0,360000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-2441,1,0,0,0,1,0,1973-01-10,50,"y"
"1480",5146079,"F","N","Y",1,108000,"Working","Secondary / secondary special","Married","House / apartment",-1132,1,1,1,0,3,1,1989-01-20,34,"y"
"1481",5146086,"M","N","N",0,148500,"Working","Secondary / secondary special","Single / not married","Municipal apartment",-1193,1,0,0,1,1,0,1985-03-23,38,"y"
"1482",5146114,"F","N","Y",0,157500,"State servant","Higher education","Separated","House / apartment",-11389,1,0,1,0,1,0,1967-01-16,56,"y"
"1483",5146123,"F","N","N",0,54000,"Pensioner","Secondary / secondary special","Single / not married","House / apartment",365243,1,0,0,0,1,0,1968-10-08,55,"n"
"1484",5146167,"F","N","Y",0,135000,"Working","Secondary / secondary special","Married","House / apartment",-1770,1,0,0,0,2,1,1968-04-27,55,"y"
"1485",5146296,"F","N","N",0,67500,"Working","Secondary / secondary special","Married","House / apartment",-3902,1,1,0,0,2,0,1974-07-12,49,"y"
"1486",5146318,"F","N","Y",0,135000,"Working","Secondary / secondary special","Separated","House / apartment",-1315,1,0,0,0,1,0,1983-06-24,40,"y"
"1487",5146401,"F","N","Y",0,112500,"Working","Secondary / secondary special","Separated","House / apartment",-2104,1,1,0,0,1,0,1970-01-01,53,"y"
"1488",5146410,"M","N","Y",0,211500,"Working","Secondary / secondary special","Single / not married","House / apartment",-1101,1,1,1,0,1,0,1996-04-24,27,"y"
"1489",5146429,"M","Y","N",0,261000,"Commercial associate","Incomplete higher","Civil marriage","With parents",-674,1,0,0,0,2,0,1999-07-13,24,"y"
"1490",5146444,"F","N","Y",0,135000,"Working","Secondary / secondary special","Widow","House / apartment",-919,1,0,1,0,1,1,1984-06-24,39,"y"
"1491",5146447,"F","N","Y",0,135000,"Working","Secondary / secondary special","Widow","House / apartment",-919,1,0,1,0,1,0,1984-06-24,39,"y"
"1492",5146456,"F","N","Y",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-1801,1,0,0,0,2,0,1981-09-15,42,"y"
"1493",5146463,"M","Y","N",0,360000,"State servant","Higher education","Married","House / apartment",-1923,1,0,0,0,2,0,1996-07-22,27,"y"
"1494",5146467,"M","Y","N",0,360000,"State servant","Higher education","Married","House / apartment",-1923,1,0,0,0,2,0,1996-07-22,27,"y"
"1495",5146472,"F","Y","Y",0,180000,"Commercial associate","Higher education","Civil marriage","House / apartment",-3810,1,0,0,0,2,0,1985-03-12,38,"y"
"1496",5146534,"F","Y","N",1,67500,"State servant","Secondary / secondary special","Married","House / apartment",-1162,1,0,0,0,3,0,1982-05-29,41,"y"
"1497",5146558,"M","N","Y",2,157500,"Working","Secondary / secondary special","Married","House / apartment",-1436,1,0,0,0,4,0,1982-09-26,41,"y"
"1498",5148525,"F","N","Y",0,180000,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,0,1959-12-02,63,"n"
"1499",5148527,"F","N","Y",0,180000,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,0,1959-12-02,63,"n"
"1500",5148535,"F","N","Y",1,157500,"Working","Secondary / secondary special","Married","House / apartment",-1721,1,0,1,0,3,0,1995-03-20,28,"y"
"1501",5148573,"F","N","Y",0,81000,"Pensioner","Secondary / secondary special","Married","House / apartment",365243,1,0,0,0,2,0,1966-10-23,57,"n"
"1502",5148669,"M","Y","Y",1,810000,"Commercial associate","Incomplete higher","Civil marriage","Office apartment",-3455,1,0,0,0,3,0,1974-10-27,49,"y"
"1503",5148732,"F","N","Y",1,157500,"Working","Secondary / secondary special","Separated","Municipal apartment",-625,1,0,0,0,2,0,1987-04-29,36,"y"
"1504",5148748,"F","Y","Y",1,135000,"Commercial associate","Incomplete higher","Civil marriage","House / apartment",-686,1,0,1,0,3,0,1992-06-27,31,"y"
